interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2018-11-28T16:50:00-08:00,2018-11-29 00:50:00+00:00,2018-11-28T16:55:00-08:00,2018-11-29 00:55:00+00:00,27643
2018-11-28T16:55:00-08:00,2018-11-29 00:55:00+00:00,2018-11-28T17:00:00-08:00,2018-11-29 01:00:00+00:00,27879
2018-11-28T17:00:00-08:00,2018-11-29 01:00:00+00:00,2018-11-28T17:05:00-08:00,2018-11-29 01:05:00+00:00,28183
2018-11-28T17:05:00-08:00,2018-11-29 01:05:00+00:00,2018-11-28T17:10:00-08:00,2018-11-29 01:10:00+00:00,28420
2018-11-28T17:10:00-08:00,2018-11-29 01:10:00+00:00,2018-11-28T17:15:00-08:00,2018-11-29 01:15:00+00:00,28584
2018-11-28T17:15:00-08:00,2018-11-29 01:15:00+00:00,2018-11-28T17:20:00-08:00,2018-11-29 01:20:00+00:00,28707
2018-11-28T17:20:00-08:00,2018-11-29 01:20:00+00:00,2018-11-28T17:25:00-08:00,2018-11-29 01:25:00+00:00,28831
2018-11-28T17:25:00-08:00,2018-11-29 01:25:00+00:00,2018-11-28T17:30:00-08:00,2018-11-29 01:30:00+00:00,28925
2018-11-28T17:30:00-08:00,2018-11-29 01:30:00+00:00,2018-11-28T17:35:00-08:00,2018-11-29 01:35:00+00:00,29009
2018-11-28T17:35:00-08:00,2018-11-29 01:35:00+00:00,2018-11-28T17:40:00-08:00,2018-11-29 01:40:00+00:00,29022
2018-11-28T17:40:00-08:00,2018-11-29 01:40:00+00:00,2018-11-28T17:45:00-08:00,2018-11-29 01:45:00+00:00,29031
2018-11-28T17:45:00-08:00,2018-11-29 01:45:00+00:00,2018-11-28T17:50:00-08:00,2018-11-29 01:50:00+00:00,29082
2018-11-28T17:50:00-08:00,2018-11-29 01:50:00+00:00,2018-11-28T17:55:00-08:00,2018-11-29 01:55:00+00:00,29089
2018-11-28T17:55:00-08:00,2018-11-29 01:55:00+00:00,2018-11-28T18:00:00-08:00,2018-11-29 02:00:00+00:00,29126
2018-11-28T18:00:00-08:00,2018-11-29 02:00:00+00:00,2018-11-28T18:05:00-08:00,2018-11-29 02:05:00+00:00,29117
2018-11-28T18:05:00-08:00,2018-11-29 02:05:00+00:00,2018-11-28T18:10:00-08:00,2018-11-29 02:10:00+00:00,29031
2018-11-28T18:10:00-08:00,2018-11-29 02:10:00+00:00,2018-11-28T18:15:00-08:00,2018-11-29 02:15:00+00:00,28979
2018-11-28T18:15:00-08:00,2018-11-29 02:15:00+00:00,2018-11-28T18:20:00-08:00,2018-11-29 02:20:00+00:00,28956
2018-11-28T18:20:00-08:00,2018-11-29 02:20:00+00:00,2018-11-28T18:25:00-08:00,2018-11-29 02:25:00+00:00,28949
2018-11-28T18:25:00-08:00,2018-11-29 02:25:00+00:00,2018-11-28T18:30:00-08:00,2018-11-29 02:30:00+00:00,28910
2018-11-28T18:30:00-08:00,2018-11-29 02:30:00+00:00,2018-11-28T18:35:00-08:00,2018-11-29 02:35:00+00:00,28848
2018-11-28T18:35:00-08:00,2018-11-29 02:35:00+00:00,2018-11-28T18:40:00-08:00,2018-11-29 02:40:00+00:00,28819
2018-11-28T18:40:00-08:00,2018-11-29 02:40:00+00:00,2018-11-28T18:45:00-08:00,2018-11-29 02:45:00+00:00,28794
2018-11-28T18:45:00-08:00,2018-11-29 02:45:00+00:00,2018-11-28T18:50:00-08:00,2018-11-29 02:50:00+00:00,28740
2018-11-28T18:50:00-08:00,2018-11-29 02:50:00+00:00,2018-11-28T18:55:00-08:00,2018-11-29 02:55:00+00:00,28690
2018-11-28T18:55:00-08:00,2018-11-29 02:55:00+00:00,2018-11-28T19:00:00-08:00,2018-11-29 03:00:00+00:00,28649
2018-11-28T19:00:00-08:00,2018-11-29 03:00:00+00:00,2018-11-28T19:05:00-08:00,2018-11-29 03:05:00+00:00,28613
2018-11-28T19:05:00-08:00,2018-11-29 03:05:00+00:00,2018-11-28T19:10:00-08:00,2018-11-29 03:10:00+00:00,28516
2018-11-28T19:10:00-08:00,2018-11-29 03:10:00+00:00,2018-11-28T19:15:00-08:00,2018-11-29 03:15:00+00:00,28463
2018-11-28T19:15:00-08:00,2018-11-29 03:15:00+00:00,2018-11-28T19:20:00-08:00,2018-11-29 03:20:00+00:00,28402
2018-11-28T19:20:00-08:00,2018-11-29 03:20:00+00:00,2018-11-28T19:25:00-08:00,2018-11-29 03:25:00+00:00,28341
2018-11-28T19:25:00-08:00,2018-11-29 03:25:00+00:00,2018-11-28T19:30:00-08:00,2018-11-29 03:30:00+00:00,28294
2018-11-28T19:30:00-08:00,2018-11-29 03:30:00+00:00,2018-11-28T19:35:00-08:00,2018-11-29 03:35:00+00:00,28218
2018-11-28T19:35:00-08:00,2018-11-29 03:35:00+00:00,2018-11-28T19:40:00-08:00,2018-11-29 03:40:00+00:00,28166
2018-11-28T19:40:00-08:00,2018-11-29 03:40:00+00:00,2018-11-28T19:45:00-08:00,2018-11-29 03:45:00+00:00,28154
2018-11-28T19:45:00-08:00,2018-11-29 03:45:00+00:00,2018-11-28T19:50:00-08:00,2018-11-29 03:50:00+00:00,28078
2018-11-28T19:50:00-08:00,2018-11-29 03:50:00+00:00,2018-11-28T19:55:00-08:00,2018-11-29 03:55:00+00:00,28008
2018-11-28T19:55:00-08:00,2018-11-29 03:55:00+00:00,2018-11-28T20:00:00-08:00,2018-11-29 04:00:00+00:00,27914
2018-11-28T20:00:00-08:00,2018-11-29 04:00:00+00:00,2018-11-28T20:05:00-08:00,2018-11-29 04:05:00+00:00,27825
2018-11-28T20:05:00-08:00,2018-11-29 04:05:00+00:00,2018-11-28T20:10:00-08:00,2018-11-29 04:10:00+00:00,27752
2018-11-28T20:10:00-08:00,2018-11-29 04:10:00+00:00,2018-11-28T20:15:00-08:00,2018-11-29 04:15:00+00:00,27701
2018-11-28T20:15:00-08:00,2018-11-29 04:15:00+00:00,2018-11-28T20:20:00-08:00,2018-11-29 04:20:00+00:00,27650
2018-11-28T20:20:00-08:00,2018-11-29 04:20:00+00:00,2018-11-28T20:25:00-08:00,2018-11-29 04:25:00+00:00,27598
2018-11-28T20:25:00-08:00,2018-11-29 04:25:00+00:00,2018-11-28T20:30:00-08:00,2018-11-29 04:30:00+00:00,27525
2018-11-28T20:30:00-08:00,2018-11-29 04:30:00+00:00,2018-11-28T20:35:00-08:00,2018-11-29 04:35:00+00:00,27388
2018-11-28T20:35:00-08:00,2018-11-29 04:35:00+00:00,2018-11-28T20:40:00-08:00,2018-11-29 04:40:00+00:00,27319
2018-11-28T20:40:00-08:00,2018-11-29 04:40:00+00:00,2018-11-28T20:45:00-08:00,2018-11-29 04:45:00+00:00,27188
2018-11-28T20:45:00-08:00,2018-11-29 04:45:00+00:00,2018-11-28T20:50:00-08:00,2018-11-29 04:50:00+00:00,27154
2018-11-28T20:50:00-08:00,2018-11-29 04:50:00+00:00,2018-11-28T20:55:00-08:00,2018-11-29 04:55:00+00:00,27007
2018-11-28T20:55:00-08:00,2018-11-29 04:55:00+00:00,2018-11-28T21:00:00-08:00,2018-11-29 05:00:00+00:00,26922
2018-11-28T21:00:00-08:00,2018-11-29 05:00:00+00:00,2018-11-28T21:05:00-08:00,2018-11-29 05:05:00+00:00,26838
2018-11-28T21:05:00-08:00,2018-11-29 05:05:00+00:00,2018-11-28T21:10:00-08:00,2018-11-29 05:10:00+00:00,26601
2018-11-28T21:10:00-08:00,2018-11-29 05:10:00+00:00,2018-11-28T21:15:00-08:00,2018-11-29 05:15:00+00:00,26436
2018-11-28T21:15:00-08:00,2018-11-29 05:15:00+00:00,2018-11-28T21:20:00-08:00,2018-11-29 05:20:00+00:00,26288
2018-11-28T21:20:00-08:00,2018-11-29 05:20:00+00:00,2018-11-28T21:25:00-08:00,2018-11-29 05:25:00+00:00,26195
2018-11-28T21:25:00-08:00,2018-11-29 05:25:00+00:00,2018-11-28T21:30:00-08:00,2018-11-29 05:30:00+00:00,26114
2018-11-28T21:30:00-08:00,2018-11-29 05:30:00+00:00,2018-11-28T21:35:00-08:00,2018-11-29 05:35:00+00:00,25989
2018-11-28T21:35:00-08:00,2018-11-29 05:35:00+00:00,2018-11-28T21:40:00-08:00,2018-11-29 05:40:00+00:00,25818
2018-11-28T21:40:00-08:00,2018-11-29 05:40:00+00:00,2018-11-28T21:45:00-08:00,2018-11-29 05:45:00+00:00,25653
2018-11-28T21:45:00-08:00,2018-11-29 05:45:00+00:00,2018-11-28T21:50:00-08:00,2018-11-29 05:50:00+00:00,25535
2018-11-28T21:50:00-08:00,2018-11-29 05:50:00+00:00,2018-11-28T21:55:00-08:00,2018-11-29 05:55:00+00:00,25387
2018-11-28T21:55:00-08:00,2018-11-29 05:55:00+00:00,2018-11-28T22:00:00-08:00,2018-11-29 06:00:00+00:00,25207
2018-11-28T22:00:00-08:00,2018-11-29 06:00:00+00:00,2018-11-28T22:05:00-08:00,2018-11-29 06:05:00+00:00,25006
2018-11-28T22:05:00-08:00,2018-11-29 06:05:00+00:00,2018-11-28T22:10:00-08:00,2018-11-29 06:10:00+00:00,24807
2018-11-28T22:10:00-08:00,2018-11-29 06:10:00+00:00,2018-11-28T22:15:00-08:00,2018-11-29 06:15:00+00:00,24615
2018-11-28T22:15:00-08:00,2018-11-29 06:15:00+00:00,2018-11-28T22:20:00-08:00,2018-11-29 06:20:00+00:00,24437
2018-11-28T22:20:00-08:00,2018-11-29 06:20:00+00:00,2018-11-28T22:25:00-08:00,2018-11-29 06:25:00+00:00,24376
2018-11-28T22:25:00-08:00,2018-11-29 06:25:00+00:00,2018-11-28T22:30:00-08:00,2018-11-29 06:30:00+00:00,24201
2018-11-28T22:30:00-08:00,2018-11-29 06:30:00+00:00,2018-11-28T22:35:00-08:00,2018-11-29 06:35:00+00:00,24058
2018-11-28T22:35:00-08:00,2018-11-29 06:35:00+00:00,2018-11-28T22:40:00-08:00,2018-11-29 06:40:00+00:00,23861
2018-11-28T22:40:00-08:00,2018-11-29 06:40:00+00:00,2018-11-28T22:45:00-08:00,2018-11-29 06:45:00+00:00,23725
2018-11-28T22:45:00-08:00,2018-11-29 06:45:00+00:00,2018-11-28T22:50:00-08:00,2018-11-29 06:50:00+00:00,23502
2018-11-28T22:50:00-08:00,2018-11-29 06:50:00+00:00,2018-11-28T22:55:00-08:00,2018-11-29 06:55:00+00:00,23343
2018-11-28T22:55:00-08:00,2018-11-29 06:55:00+00:00,2018-11-28T23:00:00-08:00,2018-11-29 07:00:00+00:00,23185
2018-11-28T23:00:00-08:00,2018-11-29 07:00:00+00:00,2018-11-28T23:05:00-08:00,2018-11-29 07:05:00+00:00,23051
2018-11-28T23:05:00-08:00,2018-11-29 07:05:00+00:00,2018-11-28T23:10:00-08:00,2018-11-29 07:10:00+00:00,22901
2018-11-28T23:10:00-08:00,2018-11-29 07:10:00+00:00,2018-11-28T23:15:00-08:00,2018-11-29 07:15:00+00:00,22793
2018-11-28T23:15:00-08:00,2018-11-29 07:15:00+00:00,2018-11-28T23:20:00-08:00,2018-11-29 07:20:00+00:00,22686
2018-11-28T23:20:00-08:00,2018-11-29 07:20:00+00:00,2018-11-28T23:25:00-08:00,2018-11-29 07:25:00+00:00,22572
2018-11-28T23:25:00-08:00,2018-11-29 07:25:00+00:00,2018-11-28T23:30:00-08:00,2018-11-29 07:30:00+00:00,22487
2018-11-28T23:30:00-08:00,2018-11-29 07:30:00+00:00,2018-11-28T23:35:00-08:00,2018-11-29 07:35:00+00:00,22461
2018-11-28T23:35:00-08:00,2018-11-29 07:35:00+00:00,2018-11-28T23:40:00-08:00,2018-11-29 07:40:00+00:00,22214
2018-11-28T23:40:00-08:00,2018-11-29 07:40:00+00:00,2018-11-28T23:45:00-08:00,2018-11-29 07:45:00+00:00,22175
2018-11-28T23:45:00-08:00,2018-11-29 07:45:00+00:00,2018-11-28T23:50:00-08:00,2018-11-29 07:50:00+00:00,22148
2018-11-28T23:50:00-08:00,2018-11-29 07:50:00+00:00,2018-11-28T23:55:00-08:00,2018-11-29 07:55:00+00:00,21965
2018-11-28T23:55:00-08:00,2018-11-29 07:55:00+00:00,2018-11-29T00:00:00-08:00,2018-11-29 08:00:00+00:00,21861
2018-11-29T00:00:00-08:00,2018-11-29 08:00:00+00:00,2018-11-29T00:05:00-08:00,2018-11-29 08:05:00+00:00,21505
2018-11-29T00:05:00-08:00,2018-11-29 08:05:00+00:00,2018-11-29T00:10:00-08:00,2018-11-29 08:10:00+00:00,21472
2018-11-29T00:10:00-08:00,2018-11-29 08:10:00+00:00,2018-11-29T00:15:00-08:00,2018-11-29 08:15:00+00:00,21478
2018-11-29T00:15:00-08:00,2018-11-29 08:15:00+00:00,2018-11-29T00:20:00-08:00,2018-11-29 08:20:00+00:00,21432
2018-11-29T00:20:00-08:00,2018-11-29 08:20:00+00:00,2018-11-29T00:25:00-08:00,2018-11-29 08:25:00+00:00,21488
2018-11-29T00:25:00-08:00,2018-11-29 08:25:00+00:00,2018-11-29T00:30:00-08:00,2018-11-29 08:30:00+00:00,21391
2018-11-29T00:30:00-08:00,2018-11-29 08:30:00+00:00,2018-11-29T00:35:00-08:00,2018-11-29 08:35:00+00:00,21138
2018-11-29T00:35:00-08:00,2018-11-29 08:35:00+00:00,2018-11-29T00:40:00-08:00,2018-11-29 08:40:00+00:00,21000
2018-11-29T00:40:00-08:00,2018-11-29 08:40:00+00:00,2018-11-29T00:45:00-08:00,2018-11-29 08:45:00+00:00,20954
2018-11-29T00:45:00-08:00,2018-11-29 08:45:00+00:00,2018-11-29T00:50:00-08:00,2018-11-29 08:50:00+00:00,20903
2018-11-29T00:50:00-08:00,2018-11-29 08:50:00+00:00,2018-11-29T00:55:00-08:00,2018-11-29 08:55:00+00:00,20867
2018-11-29T00:55:00-08:00,2018-11-29 08:55:00+00:00,2018-11-29T01:00:00-08:00,2018-11-29 09:00:00+00:00,20788
2018-11-29T01:00:00-08:00,2018-11-29 09:00:00+00:00,2018-11-29T01:05:00-08:00,2018-11-29 09:05:00+00:00,20811
2018-11-29T01:05:00-08:00,2018-11-29 09:05:00+00:00,2018-11-29T01:10:00-08:00,2018-11-29 09:10:00+00:00,20717
2018-11-29T01:10:00-08:00,2018-11-29 09:10:00+00:00,2018-11-29T01:15:00-08:00,2018-11-29 09:15:00+00:00,20730
2018-11-29T01:15:00-08:00,2018-11-29 09:15:00+00:00,2018-11-29T01:20:00-08:00,2018-11-29 09:20:00+00:00,20612
2018-11-29T01:20:00-08:00,2018-11-29 09:20:00+00:00,2018-11-29T01:25:00-08:00,2018-11-29 09:25:00+00:00,20507
2018-11-29T01:25:00-08:00,2018-11-29 09:25:00+00:00,2018-11-29T01:30:00-08:00,2018-11-29 09:30:00+00:00,20479
2018-11-29T01:30:00-08:00,2018-11-29 09:30:00+00:00,2018-11-29T01:35:00-08:00,2018-11-29 09:35:00+00:00,20475
2018-11-29T01:35:00-08:00,2018-11-29 09:35:00+00:00,2018-11-29T01:40:00-08:00,2018-11-29 09:40:00+00:00,20419
2018-11-29T01:40:00-08:00,2018-11-29 09:40:00+00:00,2018-11-29T01:45:00-08:00,2018-11-29 09:45:00+00:00,20368
2018-11-29T01:45:00-08:00,2018-11-29 09:45:00+00:00,2018-11-29T01:50:00-08:00,2018-11-29 09:50:00+00:00,20298
2018-11-29T01:50:00-08:00,2018-11-29 09:50:00+00:00,2018-11-29T01:55:00-08:00,2018-11-29 09:55:00+00:00,20298
2018-11-29T01:55:00-08:00,2018-11-29 09:55:00+00:00,2018-11-29T02:00:00-08:00,2018-11-29 10:00:00+00:00,20217
2018-11-29T02:00:00-08:00,2018-11-29 10:00:00+00:00,2018-11-29T02:05:00-08:00,2018-11-29 10:05:00+00:00,20202
2018-11-29T02:05:00-08:00,2018-11-29 10:05:00+00:00,2018-11-29T02:10:00-08:00,2018-11-29 10:10:00+00:00,20176
2018-11-29T02:10:00-08:00,2018-11-29 10:10:00+00:00,2018-11-29T02:15:00-08:00,2018-11-29 10:15:00+00:00,20128
2018-11-29T02:15:00-08:00,2018-11-29 10:15:00+00:00,2018-11-29T02:20:00-08:00,2018-11-29 10:20:00+00:00,20038
2018-11-29T02:20:00-08:00,2018-11-29 10:20:00+00:00,2018-11-29T02:25:00-08:00,2018-11-29 10:25:00+00:00,20029
2018-11-29T02:25:00-08:00,2018-11-29 10:25:00+00:00,2018-11-29T02:30:00-08:00,2018-11-29 10:30:00+00:00,20003
2018-11-29T02:30:00-08:00,2018-11-29 10:30:00+00:00,2018-11-29T02:35:00-08:00,2018-11-29 10:35:00+00:00,19967
2018-11-29T02:35:00-08:00,2018-11-29 10:35:00+00:00,2018-11-29T02:40:00-08:00,2018-11-29 10:40:00+00:00,19901
2018-11-29T02:40:00-08:00,2018-11-29 10:40:00+00:00,2018-11-29T02:45:00-08:00,2018-11-29 10:45:00+00:00,19869
2018-11-29T02:45:00-08:00,2018-11-29 10:45:00+00:00,2018-11-29T02:50:00-08:00,2018-11-29 10:50:00+00:00,19767
2018-11-29T02:50:00-08:00,2018-11-29 10:50:00+00:00,2018-11-29T02:55:00-08:00,2018-11-29 10:55:00+00:00,19731
2018-11-29T02:55:00-08:00,2018-11-29 10:55:00+00:00,2018-11-29T03:00:00-08:00,2018-11-29 11:00:00+00:00,19770
2018-11-29T03:00:00-08:00,2018-11-29 11:00:00+00:00,2018-11-29T03:05:00-08:00,2018-11-29 11:05:00+00:00,19785
2018-11-29T03:05:00-08:00,2018-11-29 11:05:00+00:00,2018-11-29T03:10:00-08:00,2018-11-29 11:10:00+00:00,19770
2018-11-29T03:10:00-08:00,2018-11-29 11:10:00+00:00,2018-11-29T03:15:00-08:00,2018-11-29 11:15:00+00:00,19769
2018-11-29T03:15:00-08:00,2018-11-29 11:15:00+00:00,2018-11-29T03:20:00-08:00,2018-11-29 11:20:00+00:00,19801
2018-11-29T03:20:00-08:00,2018-11-29 11:20:00+00:00,2018-11-29T03:25:00-08:00,2018-11-29 11:25:00+00:00,19800
2018-11-29T03:25:00-08:00,2018-11-29 11:25:00+00:00,2018-11-29T03:30:00-08:00,2018-11-29 11:30:00+00:00,19740
2018-11-29T03:30:00-08:00,2018-11-29 11:30:00+00:00,2018-11-29T03:35:00-08:00,2018-11-29 11:35:00+00:00,19774
2018-11-29T03:35:00-08:00,2018-11-29 11:35:00+00:00,2018-11-29T03:40:00-08:00,2018-11-29 11:40:00+00:00,19824
2018-11-29T03:40:00-08:00,2018-11-29 11:40:00+00:00,2018-11-29T03:45:00-08:00,2018-11-29 11:45:00+00:00,19838
2018-11-29T03:45:00-08:00,2018-11-29 11:45:00+00:00,2018-11-29T03:50:00-08:00,2018-11-29 11:50:00+00:00,19838
2018-11-29T03:50:00-08:00,2018-11-29 11:50:00+00:00,2018-11-29T03:55:00-08:00,2018-11-29 11:55:00+00:00,19826
2018-11-29T03:55:00-08:00,2018-11-29 11:55:00+00:00,2018-11-29T04:00:00-08:00,2018-11-29 12:00:00+00:00,19887
2018-11-29T04:00:00-08:00,2018-11-29 12:00:00+00:00,2018-11-29T04:05:00-08:00,2018-11-29 12:05:00+00:00,19907
2018-11-29T04:05:00-08:00,2018-11-29 12:05:00+00:00,2018-11-29T04:10:00-08:00,2018-11-29 12:10:00+00:00,20013
2018-11-29T04:10:00-08:00,2018-11-29 12:10:00+00:00,2018-11-29T04:15:00-08:00,2018-11-29 12:15:00+00:00,20117
2018-11-29T04:15:00-08:00,2018-11-29 12:15:00+00:00,2018-11-29T04:20:00-08:00,2018-11-29 12:20:00+00:00,20086
2018-11-29T04:20:00-08:00,2018-11-29 12:20:00+00:00,2018-11-29T04:25:00-08:00,2018-11-29 12:25:00+00:00,20093
2018-11-29T04:25:00-08:00,2018-11-29 12:25:00+00:00,2018-11-29T04:30:00-08:00,2018-11-29 12:30:00+00:00,20144
2018-11-29T04:30:00-08:00,2018-11-29 12:30:00+00:00,2018-11-29T04:35:00-08:00,2018-11-29 12:35:00+00:00,20230
2018-11-29T04:35:00-08:00,2018-11-29 12:35:00+00:00,2018-11-29T04:40:00-08:00,2018-11-29 12:40:00+00:00,20275
2018-11-29T04:40:00-08:00,2018-11-29 12:40:00+00:00,2018-11-29T04:45:00-08:00,2018-11-29 12:45:00+00:00,20339
2018-11-29T04:45:00-08:00,2018-11-29 12:45:00+00:00,2018-11-29T04:50:00-08:00,2018-11-29 12:50:00+00:00,20349
2018-11-29T04:50:00-08:00,2018-11-29 12:50:00+00:00,2018-11-29T04:55:00-08:00,2018-11-29 12:55:00+00:00,20464
2018-11-29T04:55:00-08:00,2018-11-29 12:55:00+00:00,2018-11-29T05:00:00-08:00,2018-11-29 13:00:00+00:00,20574
2018-11-29T05:00:00-08:00,2018-11-29 13:00:00+00:00,2018-11-29T05:05:00-08:00,2018-11-29 13:05:00+00:00,20692
2018-11-29T05:05:00-08:00,2018-11-29 13:05:00+00:00,2018-11-29T05:10:00-08:00,2018-11-29 13:10:00+00:00,20924
2018-11-29T05:10:00-08:00,2018-11-29 13:10:00+00:00,2018-11-29T05:15:00-08:00,2018-11-29 13:15:00+00:00,21100
2018-11-29T05:15:00-08:00,2018-11-29 13:15:00+00:00,2018-11-29T05:20:00-08:00,2018-11-29 13:20:00+00:00,21227
2018-11-29T05:20:00-08:00,2018-11-29 13:20:00+00:00,2018-11-29T05:25:00-08:00,2018-11-29 13:25:00+00:00,21377
2018-11-29T05:25:00-08:00,2018-11-29 13:25:00+00:00,2018-11-29T05:30:00-08:00,2018-11-29 13:30:00+00:00,21519
2018-11-29T05:30:00-08:00,2018-11-29 13:30:00+00:00,2018-11-29T05:35:00-08:00,2018-11-29 13:35:00+00:00,21604
2018-11-29T05:35:00-08:00,2018-11-29 13:35:00+00:00,2018-11-29T05:40:00-08:00,2018-11-29 13:40:00+00:00,21745
2018-11-29T05:40:00-08:00,2018-11-29 13:40:00+00:00,2018-11-29T05:45:00-08:00,2018-11-29 13:45:00+00:00,21871
2018-11-29T05:45:00-08:00,2018-11-29 13:45:00+00:00,2018-11-29T05:50:00-08:00,2018-11-29 13:50:00+00:00,21978
2018-11-29T05:50:00-08:00,2018-11-29 13:50:00+00:00,2018-11-29T05:55:00-08:00,2018-11-29 13:55:00+00:00,22129
2018-11-29T05:55:00-08:00,2018-11-29 13:55:00+00:00,2018-11-29T06:00:00-08:00,2018-11-29 14:00:00+00:00,22313
2018-11-29T06:00:00-08:00,2018-11-29 14:00:00+00:00,2018-11-29T06:05:00-08:00,2018-11-29 14:05:00+00:00,22559
2018-11-29T06:05:00-08:00,2018-11-29 14:05:00+00:00,2018-11-29T06:10:00-08:00,2018-11-29 14:10:00+00:00,22932
2018-11-29T06:10:00-08:00,2018-11-29 14:10:00+00:00,2018-11-29T06:15:00-08:00,2018-11-29 14:15:00+00:00,23327
2018-11-29T06:15:00-08:00,2018-11-29 14:15:00+00:00,2018-11-29T06:20:00-08:00,2018-11-29 14:20:00+00:00,23480
2018-11-29T06:20:00-08:00,2018-11-29 14:20:00+00:00,2018-11-29T06:25:00-08:00,2018-11-29 14:25:00+00:00,23575
2018-11-29T06:25:00-08:00,2018-11-29 14:25:00+00:00,2018-11-29T06:30:00-08:00,2018-11-29 14:30:00+00:00,23770
2018-11-29T06:30:00-08:00,2018-11-29 14:30:00+00:00,2018-11-29T06:35:00-08:00,2018-11-29 14:35:00+00:00,23978
2018-11-29T06:35:00-08:00,2018-11-29 14:35:00+00:00,2018-11-29T06:40:00-08:00,2018-11-29 14:40:00+00:00,24199
2018-11-29T06:40:00-08:00,2018-11-29 14:40:00+00:00,2018-11-29T06:45:00-08:00,2018-11-29 14:45:00+00:00,24425
2018-11-29T06:45:00-08:00,2018-11-29 14:45:00+00:00,2018-11-29T06:50:00-08:00,2018-11-29 14:50:00+00:00,24556
2018-11-29T06:50:00-08:00,2018-11-29 14:50:00+00:00,2018-11-29T06:55:00-08:00,2018-11-29 14:55:00+00:00,24594
2018-11-29T06:55:00-08:00,2018-11-29 14:55:00+00:00,2018-11-29T07:00:00-08:00,2018-11-29 15:00:00+00:00,24778
2018-11-29T07:00:00-08:00,2018-11-29 15:00:00+00:00,2018-11-29T07:05:00-08:00,2018-11-29 15:05:00+00:00,24923
2018-11-29T07:05:00-08:00,2018-11-29 15:05:00+00:00,2018-11-29T07:10:00-08:00,2018-11-29 15:10:00+00:00,25048
2018-11-29T07:10:00-08:00,2018-11-29 15:10:00+00:00,2018-11-29T07:15:00-08:00,2018-11-29 15:15:00+00:00,25162
2018-11-29T07:15:00-08:00,2018-11-29 15:15:00+00:00,2018-11-29T07:20:00-08:00,2018-11-29 15:20:00+00:00,25148
2018-11-29T07:20:00-08:00,2018-11-29 15:20:00+00:00,2018-11-29T07:25:00-08:00,2018-11-29 15:25:00+00:00,25306
2018-11-29T07:25:00-08:00,2018-11-29 15:25:00+00:00,2018-11-29T07:30:00-08:00,2018-11-29 15:30:00+00:00,25436
2018-11-29T07:30:00-08:00,2018-11-29 15:30:00+00:00,2018-11-29T07:35:00-08:00,2018-11-29 15:35:00+00:00,25447
2018-11-29T07:35:00-08:00,2018-11-29 15:35:00+00:00,2018-11-29T07:40:00-08:00,2018-11-29 15:40:00+00:00,25471
2018-11-29T07:40:00-08:00,2018-11-29 15:40:00+00:00,2018-11-29T07:45:00-08:00,2018-11-29 15:45:00+00:00,25401
2018-11-29T07:45:00-08:00,2018-11-29 15:45:00+00:00,2018-11-29T07:50:00-08:00,2018-11-29 15:50:00+00:00,25461
2018-11-29T07:50:00-08:00,2018-11-29 15:50:00+00:00,2018-11-29T07:55:00-08:00,2018-11-29 15:55:00+00:00,25519
2018-11-29T07:55:00-08:00,2018-11-29 15:55:00+00:00,2018-11-29T08:00:00-08:00,2018-11-29 16:00:00+00:00,25573
2018-11-29T08:00:00-08:00,2018-11-29 16:00:00+00:00,2018-11-29T08:05:00-08:00,2018-11-29 16:05:00+00:00,25597
2018-11-29T08:05:00-08:00,2018-11-29 16:05:00+00:00,2018-11-29T08:10:00-08:00,2018-11-29 16:10:00+00:00,25716
2018-11-29T08:10:00-08:00,2018-11-29 16:10:00+00:00,2018-11-29T08:15:00-08:00,2018-11-29 16:15:00+00:00,25753
2018-11-29T08:15:00-08:00,2018-11-29 16:15:00+00:00,2018-11-29T08:20:00-08:00,2018-11-29 16:20:00+00:00,25842
2018-11-29T08:20:00-08:00,2018-11-29 16:20:00+00:00,2018-11-29T08:25:00-08:00,2018-11-29 16:25:00+00:00,25972
2018-11-29T08:25:00-08:00,2018-11-29 16:25:00+00:00,2018-11-29T08:30:00-08:00,2018-11-29 16:30:00+00:00,26043
2018-11-29T08:30:00-08:00,2018-11-29 16:30:00+00:00,2018-11-29T08:35:00-08:00,2018-11-29 16:35:00+00:00,26035
2018-11-29T08:35:00-08:00,2018-11-29 16:35:00+00:00,2018-11-29T08:40:00-08:00,2018-11-29 16:40:00+00:00,26012
2018-11-29T08:40:00-08:00,2018-11-29 16:40:00+00:00,2018-11-29T08:45:00-08:00,2018-11-29 16:45:00+00:00,26131
2018-11-29T08:45:00-08:00,2018-11-29 16:45:00+00:00,2018-11-29T08:50:00-08:00,2018-11-29 16:50:00+00:00,26163
2018-11-29T08:50:00-08:00,2018-11-29 16:50:00+00:00,2018-11-29T08:55:00-08:00,2018-11-29 16:55:00+00:00,26125
2018-11-29T08:55:00-08:00,2018-11-29 16:55:00+00:00,2018-11-29T09:00:00-08:00,2018-11-29 17:00:00+00:00,26141
2018-11-29T09:00:00-08:00,2018-11-29 17:00:00+00:00,2018-11-29T09:05:00-08:00,2018-11-29 17:05:00+00:00,26199
2018-11-29T09:05:00-08:00,2018-11-29 17:05:00+00:00,2018-11-29T09:10:00-08:00,2018-11-29 17:10:00+00:00,26178
